node,xmin,xmax,ymin,ymax
101100111001x1,2.15984,2.25802,-0.515418,-0.490874
101100110011x1,2.06167,2.15984,-0.515418,-0.490874
000110011001x1,-2.15984,-2.06167,-0.515418,-0.490874
000110011011x1,-2.06167,-1.9635,-0.515418,-0.490874
101100110001x1,1.9635,2.06167,-0.515418,-0.490874
101100011011x1,1.86532,1.9635,-0.515418,-0.490874
000110110001x1,-1.9635,-1.86532,-0.515418,-0.490874
101100011001x1,1.76715,1.86532,-0.515418,-0.490874
000110110011x1,-1.86532,-1.76715,-0.515418,-0.490874
101100010011x1,1.66897,1.76715,-0.515418,-0.490874
000110111001x1,-1.76715,-1.66897,-0.515418,-0.490874
101100010001x1,1.5708,1.66897,-0.515418,-0.490874
000110111011x1,-1.66897,-1.5708,-0.515418,-0.490874
100110111011x1,1.47262,1.5708,-0.515418,-0.490874
001100010001x1,-1.5708,-1.47262,-0.515418,-0.490874
100110111001x1,1.37445,1.47262,-0.515418,-0.490874
001100010011x1,-1.47262,-1.37445,-0.515418,-0.490874
100110110011x1,1.27627,1.37445,-0.515418,-0.490874
001100011001x1,-1.37445,-1.27627,-0.515418,-0.490874
100110110001x1,1.1781,1.27627,-0.515418,-0.490874
001100011011x1,-1.27627,-1.1781,-0.515418,-0.490874
001100110001x1,-1.1781,-1.07992,-0.515418,-0.490874
100110011011x1,1.07992,1.1781,-0.515418,-0.490874
1011000111,1.76715,1.9635,-0.490874,-0.392699
10110001110,1.76715,1.86532,-0.490874,-0.392699
101100011100,1.76715,1.86532,-0.490874,-0.441786
101100011100x,1.76715,1.86532,-0.490874,-0.441786
101100011100x0,1.76715,1.86532,-0.490874,-0.46633
0001101101,-1.9635,-1.76715,-0.490874,-0.392699
00011011011,-1.86532,-1.76715,-0.490874,-0.392699
000110110110,-1.86532,-1.76715,-0.490874,-0.441786
000110110110x,-1.86532,-1.76715,-0.490874,-0.441786
000110110110x0,-1.86532,-1.76715,-0.490874,-0.46633
0001101111,-1.76715,-1.5708,-0.490874,-0.392699
00011011110,-1.76715,-1.66897,-0.490874,-0.392699
000110111100,-1.76715,-1.66897,-0.490874,-0.441786
000110111100x,-1.76715,-1.66897,-0.490874,-0.441786
000110111100x0,-1.76715,-1.66897,-0.490874,-0.46633
1011000101,1.5708,1.76715,-0.490874,-0.392699
10110001011,1.66897,1.76715,-0.490874,-0.392699
101100010110,1.66897,1.76715,-0.490874,-0.441786
101100010110x,1.66897,1.76715,-0.490874,-0.441786
101100010110x0,1.66897,1.76715,-0.490874,-0.46633
10110001010,1.5708,1.66897,-0.490874,-0.392699
101100010100,1.5708,1.66897,-0.490874,-0.441786
101100010100x,1.5708,1.66897,-0.490874,-0.441786
101100010100x0,1.5708,1.66897,-0.490874,-0.46633
00011011111,-1.66897,-1.5708,-0.490874,-0.392699
000110111110,-1.66897,-1.5708,-0.490874,-0.441786
000110111110x,-1.66897,-1.5708,-0.490874,-0.441786
000110111110x0,-1.66897,-1.5708,-0.490874,-0.46633
1001101111,1.37445,1.5708,-0.490874,-0.392699
10011011111,1.47262,1.5708,-0.490874,-0.392699
100110111110,1.47262,1.5708,-0.490874,-0.441786
100110111110x,1.47262,1.5708,-0.490874,-0.441786
100110111110x0,1.47262,1.5708,-0.490874,-0.46633
0011000101,-1.5708,-1.37445,-0.490874,-0.392699
00110001010,-1.5708,-1.47262,-0.490874,-0.392699
001100010100,-1.5708,-1.47262,-0.490874,-0.441786
001100010100x,-1.5708,-1.47262,-0.490874,-0.441786
001100010100x0,-1.5708,-1.47262,-0.490874,-0.46633
10011011110,1.37445,1.47262,-0.490874,-0.392699
100110111100,1.37445,1.47262,-0.490874,-0.441786
100110111100x,1.37445,1.47262,-0.490874,-0.441786
100110111100x0,1.37445,1.47262,-0.490874,-0.46633
00110001011,-1.47262,-1.37445,-0.490874,-0.392699
001100010110,-1.47262,-1.37445,-0.490874,-0.441786
001100010110x,-1.47262,-1.37445,-0.490874,-0.441786
001100010110x0,-1.47262,-1.37445,-0.490874,-0.46633
1001101101,1.1781,1.37445,-0.490874,-0.392699
10011011011,1.27627,1.37445,-0.490874,-0.392699
100110110110,1.27627,1.37445,-0.490874,-0.441786
100110110110x,1.27627,1.37445,-0.490874,-0.441786
100110110110x0,1.27627,1.37445,-0.490874,-0.46633
0011000111,-1.37445,-1.1781,-0.490874,-0.392699
00110001110,-1.37445,-1.27627,-0.490874,-0.392699
001100011100,-1.37445,-1.27627,-0.490874,-0.441786
001100011100x,-1.37445,-1.27627,-0.490874,-0.441786
001100011100x0,-1.37445,-1.27627,-0.490874,-0.46633
00110001111,-1.27627,-1.1781,-0.490874,-0.392699
001100011110,-1.27627,-1.1781,-0.490874,-0.441786
001100011110x,-1.27627,-1.1781,-0.490874,-0.441786
001100011110x0,-1.27627,-1.1781,-0.490874,-0.46633
10011011010,1.1781,1.27627,-0.490874,-0.392699
100110110100,1.1781,1.27627,-0.490874,-0.441786
100110110100x,1.1781,1.27627,-0.490874,-0.441786
100110110100x0,1.1781,1.27627,-0.490874,-0.46633
1001100111,0.981748,1.1781,-0.490874,-0.392699
10011001111,1.07992,1.1781,-0.490874,-0.392699
100110011110,1.07992,1.1781,-0.490874,-0.441786
100110011110x,1.07992,1.1781,-0.490874,-0.441786
100110011110x0,1.07992,1.1781,-0.490874,-0.46633
0011001101,-1.1781,-0.981748,-0.490874,-0.392699
00110011010,-1.1781,-1.07992,-0.490874,-0.392699
001100110100,-1.1781,-1.07992,-0.490874,-0.441786
001100110100x,-1.1781,-1.07992,-0.490874,-0.441786
001100110100x0,-1.1781,-1.07992,-0.490874,-0.46633
10011001110,0.981748,1.07992,-0.490874,-0.392699
100110011100,0.981748,1.07992,-0.490874,-0.441786
100110011100x,0.981748,1.07992,-0.490874,-0.441786
100110011100x0,0.981748,1.07992,-0.490874,-0.46633
00110011011,-1.07992,-0.981748,-0.490874,-0.392699
001100110110,-1.07992,-0.981748,-0.490874,-0.441786
001100110110x,-1.07992,-0.981748,-0.490874,-0.441786
001100110110x0,-1.07992,-0.981748,-0.490874,-0.46633
0011001111,-0.981748,-0.785398,-0.490874,-0.392699
00110011110,-0.981748,-0.883573,-0.490874,-0.392699
001100111100,-0.981748,-0.883573,-0.490874,-0.441786
001100111100x,-0.981748,-0.883573,-0.490874,-0.441786
001100111100x0,-0.981748,-0.883573,-0.490874,-0.46633
1001100101,0.785398,0.981748,-0.490874,-0.392699
10011001011,0.883573,0.981748,-0.490874,-0.392699
100110010110,0.883573,0.981748,-0.490874,-0.441786
100110010110x,0.883573,0.981748,-0.490874,-0.441786
100110010110x0,0.883573,0.981748,-0.490874,-0.46633
10011001010,0.785398,0.883573,-0.490874,-0.392699
100110010100,0.785398,0.883573,-0.490874,-0.441786
100110010100x,0.785398,0.883573,-0.490874,-0.441786
100110010100x0,0.785398,0.883573,-0.490874,-0.46633
00110011111,-0.883573,-0.785398,-0.490874,-0.392699
001100111110,-0.883573,-0.785398,-0.490874,-0.441786
001100111110x,-0.883573,-0.785398,-0.490874,-0.441786
001100111110x0,-0.883573,-0.785398,-0.490874,-0.46633
0011100101,-0.785398,-0.589049,-0.490874,-0.392699
00111001010,-0.785398,-0.687223,-0.490874,-0.392699
001110010100,-0.785398,-0.687223,-0.490874,-0.441786
001110010100x,-0.785398,-0.687223,-0.490874,-0.441786
001110010100x0,-0.785398,-0.687223,-0.490874,-0.46633
1001001111,0.589049,0.785398,-0.490874,-0.392699
10010011111,0.687223,0.785398,-0.490874,-0.392699
100100111110,0.687223,0.785398,-0.490874,-0.441786
100100111110x,0.687223,0.785398,-0.490874,-0.441786
100100111110x0,0.687223,0.785398,-0.490874,-0.46633
0001000101,-3.14159,-2.94524,-0.490874,-0.392699
00010001010,-3.14159,-3.04342,-0.490874,-0.392699
000100010100,-3.14159,-3.04342,-0.490874,-0.441786
000100010100x,-3.14159,-3.04342,-0.490874,-0.441786
000100010100x0,-3.14159,-3.04342,-0.490874,-0.46633
1011101111,2.94524,3.14159,-0.490874,-0.392699
10111011111,3.04342,3.14159,-0.490874,-0.392699
101110111110,3.04342,3.14159,-0.490874,-0.441786
101110111110x,3.04342,3.14159,-0.490874,-0.441786
101110111110x0,3.04342,3.14159,-0.490874,-0.46633
00010001011,-3.04342,-2.94524,-0.490874,-0.392699
000100010110,-3.04342,-2.94524,-0.490874,-0.441786
000100010110x,-3.04342,-2.94524,-0.490874,-0.441786
000100010110x0,-3.04342,-2.94524,-0.490874,-0.46633
10111011110,2.94524,3.04342,-0.490874,-0.392699
101110111100,2.94524,3.04342,-0.490874,-0.441786
101110111100x,2.94524,3.04342,-0.490874,-0.441786
101110111100x0,2.94524,3.04342,-0.490874,-0.46633
0001000111,-2.94524,-2.74889,-0.490874,-0.392699
00010001110,-2.94524,-2.84707,-0.490874,-0.392699
000100011100,-2.94524,-2.84707,-0.490874,-0.441786
000100011100x,-2.94524,-2.84707,-0.490874,-0.441786
000100011100x0,-2.94524,-2.84707,-0.490874,-0.46633
1011101101,2.74889,2.94524,-0.490874,-0.392699
10111011011,2.84707,2.94524,-0.490874,-0.392699
101110110110,2.84707,2.94524,-0.490874,-0.441786
101110110110x,2.84707,2.94524,-0.490874,-0.441786
101110110110x0,2.84707,2.94524,-0.490874,-0.46633
00010001111,-2.84707,-2.74889,-0.490874,-0.392699
000100011110,-2.84707,-2.74889,-0.490874,-0.441786
000100011110x,-2.84707,-2.74889,-0.490874,-0.441786
000100011110x0,-2.84707,-2.74889,-0.490874,-0.46633
10111011010,2.74889,2.84707,-0.490874,-0.392699
101110110100,2.74889,2.84707,-0.490874,-0.441786
101110110100x,2.74889,2.84707,-0.490874,-0.441786
101110110100x0,2.74889,2.84707,-0.490874,-0.46633
00111001011,-0.687223,-0.589049,-0.490874,-0.392699
001110010110,-0.687223,-0.589049,-0.490874,-0.441786
001110010110x,-0.687223,-0.589049,-0.490874,-0.441786
001110010110x0,-0.687223,-0.589049,-0.490874,-0.46633
10010011110,0.589049,0.687223,-0.490874,-0.392699
100100111100,0.589049,0.687223,-0.490874,-0.441786
100100111100x,0.589049,0.687223,-0.490874,-0.441786
100100111100x0,0.589049,0.687223,-0.490874,-0.46633
1011100111,2.55254,2.74889,-0.490874,-0.392699
10111001111,2.65072,2.74889,-0.490874,-0.392699
101110011110,2.65072,2.74889,-0.490874,-0.441786
101110011110x,2.65072,2.74889,-0.490874,-0.441786
101110011110x0,2.65072,2.74889,-0.490874,-0.46633
0001001101,-2.74889,-2.55254,-0.490874,-0.392699
00010011010,-2.74889,-2.65072,-0.490874,-0.392699
000100110100,-2.74889,-2.65072,-0.490874,-0.441786
000100110100x,-2.74889,-2.65072,-0.490874,-0.441786
000100110100x0,-2.74889,-2.65072,-0.490874,-0.46633
1001001101,0.392699,0.589049,-0.490874,-0.392699
10010011011,0.490874,0.589049,-0.490874,-0.392699
100100110110,0.490874,0.589049,-0.490874,-0.441786
100100110110x,0.490874,0.589049,-0.490874,-0.441786
100100110110x0,0.490874,0.589049,-0.490874,-0.46633
0011100111,-0.589049,-0.392699,-0.490874,-0.392699
00111001110,-0.589049,-0.490874,-0.490874,-0.392699
001110011100,-0.589049,-0.490874,-0.490874,-0.441786
001110011100x,-0.589049,-0.490874,-0.490874,-0.441786
001110011100x0,-0.589049,-0.490874,-0.490874,-0.46633
00010011011,-2.65072,-2.55254,-0.490874,-0.392699
000100110110,-2.65072,-2.55254,-0.490874,-0.441786
000100110110x,-2.65072,-2.55254,-0.490874,-0.441786
000100110110x0,-2.65072,-2.55254,-0.490874,-0.46633
10111001110,2.55254,2.65072,-0.490874,-0.392699
101110011100,2.55254,2.65072,-0.490874,-0.441786
101110011100x,2.55254,2.65072,-0.490874,-0.441786
101110011100x0,2.55254,2.65072,-0.490874,-0.46633
10010011010,0.392699,0.490874,-0.490874,-0.392699
100100110100,0.392699,0.490874,-0.490874,-0.441786
100100110100x,0.392699,0.490874,-0.490874,-0.441786
100100110100x0,0.392699,0.490874,-0.490874,-0.46633
00111001111,-0.490874,-0.392699,-0.490874,-0.392699
001110011110,-0.490874,-0.392699,-0.490874,-0.441786
001110011110x,-0.490874,-0.392699,-0.490874,-0.441786
001110011110x0,-0.490874,-0.392699,-0.490874,-0.46633
1011100101,2.35619,2.55254,-0.490874,-0.392699
10111001011,2.45437,2.55254,-0.490874,-0.392699
101110010110,2.45437,2.55254,-0.490874,-0.441786
101110010110x,2.45437,2.55254,-0.490874,-0.441786
101110010110x0,2.45437,2.55254,-0.490874,-0.46633
0001001111,-2.55254,-2.35619,-0.490874,-0.392699
00010011110,-2.55254,-2.45437,-0.490874,-0.392699
000100111100,-2.55254,-2.45437,-0.490874,-0.441786
000100111100x,-2.55254,-2.45437,-0.490874,-0.441786
000100111100x0,-2.55254,-2.45437,-0.490874,-0.46633
0011101101,-0.392699,-0.19635,-0.490874,-0.392699
00111011010,-0.392699,-0.294524,-0.490874,-0.392699
001110110100,-0.392699,-0.294524,-0.490874,-0.441786
001110110100x,-0.392699,-0.294524,-0.490874,-0.441786
001110110100x0,-0.392699,-0.294524,-0.490874,-0.46633
1001000111,0.19635,0.392699,-0.490874,-0.392699
10010001111,0.294524,0.392699,-0.490874,-0.392699
100100011110,0.294524,0.392699,-0.490874,-0.441786
100100011110x,0.294524,0.392699,-0.490874,-0.441786
100100011110x0,0.294524,0.392699,-0.490874,-0.46633
00111011011,-0.294524,-0.19635,-0.490874,-0.392699
001110110110,-0.294524,-0.19635,-0.490874,-0.441786
001110110110x,-0.294524,-0.19635,-0.490874,-0.441786
001110110110x0,-0.294524,-0.19635,-0.490874,-0.46633
10010001110,0.19635,0.294524,-0.490874,-0.392699
100100011100,0.19635,0.294524,-0.490874,-0.441786
100100011100x,0.19635,0.294524,-0.490874,-0.441786
100100011100x0,0.19635,0.294524,-0.490874,-0.46633
0011101111,-0.19635,0,-0.490874,-0.392699
00111011110,-0.19635,-0.0981748,-0.490874,-0.392699
001110111100,-0.19635,-0.0981748,-0.490874,-0.441786
001110111100x,-0.19635,-0.0981748,-0.490874,-0.441786
001110111100x0,-0.19635,-0.0981748,-0.490874,-0.46633
1001000101,0,0.19635,-0.490874,-0.392699
10010001011,0.0981748,0.19635,-0.490874,-0.392699
100100010110,0.0981748,0.19635,-0.490874,-0.441786
100100010110x,0.0981748,0.19635,-0.490874,-0.441786
100100010110x0,0.0981748,0.19635,-0.490874,-0.46633
10010001010,0,0.0981748,-0.490874,-0.392699
100100010100,0,0.0981748,-0.490874,-0.441786
100100010100x,0,0.0981748,-0.490874,-0.441786
100100010100x0,0,0.0981748,-0.490874,-0.46633
00111011111,-0.0981748,0,-0.490874,-0.392699
001110111110,-0.0981748,0,-0.490874,-0.441786
001110111110x,-0.0981748,0,-0.490874,-0.441786
001110111110x0,-0.0981748,0,-0.490874,-0.46633
10111001010,2.35619,2.45437,-0.490874,-0.392699
101110010100,2.35619,2.45437,-0.490874,-0.441786
101110010100x,2.35619,2.45437,-0.490874,-0.441786
101110010100x0,2.35619,2.45437,-0.490874,-0.46633
00010011111,-2.45437,-2.35619,-0.490874,-0.392699
000100111110,-2.45437,-2.35619,-0.490874,-0.441786
000100111110x,-2.45437,-2.35619,-0.490874,-0.441786
000100111110x0,-2.45437,-2.35619,-0.490874,-0.46633
0001100101,-2.35619,-2.15984,-0.490874,-0.392699
00011001010,-2.35619,-2.25802,-0.490874,-0.392699
000110010100,-2.35619,-2.25802,-0.490874,-0.441786
000110010100x,-2.35619,-2.25802,-0.490874,-0.441786
000110010100x0,-2.35619,-2.25802,-0.490874,-0.46633
1011001111,2.15984,2.35619,-0.490874,-0.392699
10110011111,2.25802,2.35619,-0.490874,-0.392699
101100111110,2.25802,2.35619,-0.490874,-0.441786
101100111110x,2.25802,2.35619,-0.490874,-0.441786
101100111110x0,2.25802,2.35619,-0.490874,-0.46633
00011001011,-2.25802,-2.15984,-0.490874,-0.392699
000110010110,-2.25802,-2.15984,-0.490874,-0.441786
000110010110x,-2.25802,-2.15984,-0.490874,-0.441786
000110010110x0,-2.25802,-2.15984,-0.490874,-0.46633
10110011110,2.15984,2.25802,-0.490874,-0.392699
101100111100,2.15984,2.25802,-0.490874,-0.441786
101100111100x,2.15984,2.25802,-0.490874,-0.441786
101100111100x0,2.15984,2.25802,-0.490874,-0.46633
1011001101,1.9635,2.15984,-0.490874,-0.392699
10110011011,2.06167,2.15984,-0.490874,-0.392699
101100110110,2.06167,2.15984,-0.490874,-0.441786
101100110110x,2.06167,2.15984,-0.490874,-0.441786
101100110110x0,2.06167,2.15984,-0.490874,-0.46633
0001100111,-2.15984,-1.9635,-0.490874,-0.392699
00011001110,-2.15984,-2.06167,-0.490874,-0.392699
000110011100,-2.15984,-2.06167,-0.490874,-0.441786
000110011100x,-2.15984,-2.06167,-0.490874,-0.441786
000110011100x0,-2.15984,-2.06167,-0.490874,-0.46633
00011001111,-2.06167,-1.9635,-0.490874,-0.392699
000110011110,-2.06167,-1.9635,-0.490874,-0.441786
000110011110x,-2.06167,-1.9635,-0.490874,-0.441786
000110011110x0,-2.06167,-1.9635,-0.490874,-0.46633
10110011010,1.9635,2.06167,-0.490874,-0.392699
101100110100,1.9635,2.06167,-0.490874,-0.441786
101100110100x,1.9635,2.06167,-0.490874,-0.441786
101100110100x0,1.9635,2.06167,-0.490874,-0.46633
10110001111,1.86532,1.9635,-0.490874,-0.392699
101100011110,1.86532,1.9635,-0.490874,-0.441786
101100011110x,1.86532,1.9635,-0.490874,-0.441786
101100011110x0,1.86532,1.9635,-0.490874,-0.46633
00011011010,-1.9635,-1.86532,-0.490874,-0.392699
000110110100,-1.9635,-1.86532,-0.490874,-0.441786
000110110100x,-1.9635,-1.86532,-0.490874,-0.441786
000110110100x0,-1.9635,-1.86532,-0.490874,-0.46633
001110010100x1,-0.785398,-0.687223,-0.46633,-0.441786
100100111110x1,0.687223,0.785398,-0.46633,-0.441786
000100010100x1,-3.14159,-3.04342,-0.46633,-0.441786
000100010110x1,-3.04342,-2.94524,-0.46633,-0.441786
101110111100x1,2.94524,3.04342,-0.46633,-0.441786
101110110110x1,2.84707,2.94524,-0.46633,-0.441786
000100011100x1,-2.94524,-2.84707,-0.46633,-0.441786
101110110100x1,2.74889,2.84707,-0.46633,-0.441786
000100011110x1,-2.84707,-2.74889,-0.46633,-0.441786
001110010110x1,-0.687223,-0.589049,-0.46633,-0.441786
100100111100x1,0.589049,0.687223,-0.46633,-0.441786
000100110100x1,-2.74889,-2.65072,-0.46633,-0.441786
101110011110x1,2.65072,2.74889,-0.46633,-0.441786
100100110110x1,0.490874,0.589049,-0.46633,-0.441786
001110011100x1,-0.589049,-0.490874,-0.46633,-0.441786
000100110110x1,-2.65072,-2.55254,-0.46633,-0.441786
101110011100x1,2.55254,2.65072,-0.46633,-0.441786
100100110100x1,0.392699,0.490874,-0.46633,-0.441786
001110011110x1,-0.490874,-0.392699,-0.46633,-0.441786
000100111100x1,-2.55254,-2.45437,-0.46633,-0.441786
101110010110x1,2.45437,2.55254,-0.46633,-0.441786
001110110100x1,-0.392699,-0.294524,-0.46633,-0.441786
100100011110x1,0.294524,0.392699,-0.46633,-0.441786
001110110110x1,-0.294524,-0.19635,-0.46633,-0.441786
100100011100x1,0.19635,0.294524,-0.46633,-0.441786
101110010100x1,2.35619,2.45437,-0.46633,-0.441786
000100111110x1,-2.45437,-2.35619,-0.46633,-0.441786
100100010110x1,0.0981748,0.19635,-0.46633,-0.441786
001110111100x1,-0.19635,-0.0981748,-0.46633,-0.441786
100100010100x1,0,0.0981748,-0.46633,-0.441786
001110111110x1,-0.0981748,0,-0.46633,-0.441786
000110010100x1,-2.35619,-2.25802,-0.46633,-0.441786
101100111110x1,2.25802,2.35619,-0.46633,-0.441786
101100111100x1,2.15984,2.25802,-0.46633,-0.441786
000110010110x1,-2.25802,-2.15984,-0.46633,-0.441786
000110011100x1,-2.15984,-2.06167,-0.46633,-0.441786
101100110110x1,2.06167,2.15984,-0.46633,-0.441786
101100110100x1,1.9635,2.06167,-0.46633,-0.441786
000110011110x1,-2.06167,-1.9635,-0.46633,-0.441786
101100011110x1,1.86532,1.9635,-0.46633,-0.441786
000110110100x1,-1.9635,-1.86532,-0.46633,-0.441786
000110110110x1,-1.86532,-1.76715,-0.46633,-0.441786
101100011100x1,1.76715,1.86532,-0.46633,-0.441786
000110111100x1,-1.76715,-1.66897,-0.46633,-0.441786
101100010110x1,1.66897,1.76715,-0.46633,-0.441786
101100010100x1,1.5708,1.66897,-0.46633,-0.441786
000110111110x1,-1.66897,-1.5708,-0.46633,-0.441786
100110111110x1,1.47262,1.5708,-0.46633,-0.441786
001100010100x1,-1.5708,-1.47262,-0.46633,-0.441786
100110111100x1,1.37445,1.47262,-0.46633,-0.441786
001100010110x1,-1.47262,-1.37445,-0.46633,-0.441786
001100011100x1,-1.37445,-1.27627,-0.46633,-0.441786
100110110110x1,1.27627,1.37445,-0.46633,-0.441786
100110110100x1,1.1781,1.27627,-0.46633,-0.441786
001100011110x1,-1.27627,-1.1781,-0.46633,-0.441786
001100110100x1,-1.1781,-1.07992,-0.46633,-0.441786
100110011110x1,1.07992,1.1781,-0.46633,-0.441786
001100110110x1,-1.07992,-0.981748,-0.46633,-0.441786
100110011100x1,0.981748,1.07992,-0.46633,-0.441786
001100111100x1,-0.981748,-0.883573,-0.46633,-0.441786
100110010110x1,0.883573,0.981748,-0.46633,-0.441786
100110010100x1,0.785398,0.883573,-0.46633,-0.441786
001100111110x1,-0.883573,-0.785398,-0.46633,-0.441786
101110111110x1,3.04342,3.14159,-0.46633,-0.441786
001100010111,-1.47262,-1.37445,-0.441786,-0.392699
001100010111x,-1.47262,-1.37445,-0.441786,-0.392699
001100010111x0,-1.47262,-1.37445,-0.441786,-0.417243
100110111101,1.37445,1.47262,-0.441786,-0.392699
100110111101x,1.37445,1.47262,-0.441786,-0.392699
100110111101x0,1.37445,1.47262,-0.441786,-0.417243
100110110111,1.27627,1.37445,-0.441786,-0.392699
100110110111x,1.27627,1.37445,-0.441786,-0.392699
100110110111x0,1.27627,1.37445,-0.441786,-0.417243
001100011101,-1.37445,-1.27627,-0.441786,-0.392699
001100011101x,-1.37445,-1.27627,-0.441786,-0.392699
001100011101x0,-1.37445,-1.27627,-0.441786,-0.417243
100110110101,1.1781,1.27627,-0.441786,-0.392699
100110110101x,1.1781,1.27627,-0.441786,-0.392699
100110110101x0,1.1781,1.27627,-0.441786,-0.417243
001100011111,-1.27627,-1.1781,-0.441786,-0.392699
001100011111x,-1.27627,-1.1781,-0.441786,-0.392699
001100011111x0,-1.27627,-1.1781,-0.441786,-0.417243
001100110101,-1.1781,-1.07992,-0.441786,-0.392699
001100110101x,-1.1781,-1.07992,-0.441786,-0.392699
001100110101x0,-1.1781,-1.07992,-0.441786,-0.417243
100110011111,1.07992,1.1781,-0.441786,-0.392699
100110011111x,1.07992,1.1781,-0.441786,-0.392699
100110011111x0,1.07992,1.1781,-0.441786,-0.417243
001100110111,-1.07992,-0.981748,-0.441786,-0.392699
001100110111x,-1.07992,-0.981748,-0.441786,-0.392699
001100110111x0,-1.07992,-0.981748,-0.441786,-0.417243
100110011101,0.981748,1.07992,-0.441786,-0.392699
100110011101x,0.981748,1.07992,-0.441786,-0.392699
100110011101x0,0.981748,1.07992,-0.441786,-0.417243
100110010111,0.883573,0.981748,-0.441786,-0.392699
100110010111x,0.883573,0.981748,-0.441786,-0.392699
100110010111x0,0.883573,0.981748,-0.441786,-0.417243
001100111101,-0.981748,-0.883573,-0.441786,-0.392699
001100111101x,-0.981748,-0.883573,-0.441786,-0.392699
001100111101x0,-0.981748,-0.883573,-0.441786,-0.417243
100110010101,0.785398,0.883573,-0.441786,-0.392699
100110010101x,0.785398,0.883573,-0.441786,-0.392699
100110010101x0,0.785398,0.883573,-0.441786,-0.417243
001100111111,-0.883573,-0.785398,-0.441786,-0.392699
001100111111x,-0.883573,-0.785398,-0.441786,-0.392699
001100111111x0,-0.883573,-0.785398,-0.441786,-0.417243
001110010101,-0.785398,-0.687223,-0.441786,-0.392699
001110010101x,-0.785398,-0.687223,-0.441786,-0.392699
001110010101x0,-0.785398,-0.687223,-0.441786,-0.417243
100100111111,0.687223,0.785398,-0.441786,-0.392699
100100111111x,0.687223,0.785398,-0.441786,-0.392699
100100111111x0,0.687223,0.785398,-0.441786,-0.417243
100100111101,0.589049,0.687223,-0.441786,-0.392699
100100111101x,0.589049,0.687223,-0.441786,-0.392699
100100111101x0,0.589049,0.687223,-0.441786,-0.417243
001110010111,-0.687223,-0.589049,-0.441786,-0.392699
001110010111x,-0.687223,-0.589049,-0.441786,-0.392699
001110010111x0,-0.687223,-0.589049,-0.441786,-0.417243
100100110111,0.490874,0.589049,-0.441786,-0.392699
100100110111x,0.490874,0.589049,-0.441786,-0.392699
100100110111x0,0.490874,0.589049,-0.441786,-0.417243
001110011101,-0.589049,-0.490874,-0.441786,-0.392699
001110011101x,-0.589049,-0.490874,-0.441786,-0.392699
001110011101x0,-0.589049,-0.490874,-0.441786,-0.417243
100100110101,0.392699,0.490874,-0.441786,-0.392699
100100110101x,0.392699,0.490874,-0.441786,-0.392699
100100110101x0,0.392699,0.490874,-0.441786,-0.417243
001110011111,-0.490874,-0.392699,-0.441786,-0.392699
001110011111x,-0.490874,-0.392699,-0.441786,-0.392699
001110011111x0,-0.490874,-0.392699,-0.441786,-0.417243
001110110101,-0.392699,-0.294524,-0.441786,-0.392699
001110110101x,-0.392699,-0.294524,-0.441786,-0.392699
001110110101x0,-0.392699,-0.294524,-0.441786,-0.417243
100100011111,0.294524,0.392699,-0.441786,-0.392699
100100011111x,0.294524,0.392699,-0.441786,-0.392699
100100011111x0,0.294524,0.392699,-0.441786,-0.417243
001110110111,-0.294524,-0.19635,-0.441786,-0.392699
001110110111x,-0.294524,-0.19635,-0.441786,-0.392699
001110110111x0,-0.294524,-0.19635,-0.441786,-0.417243
100100011101,0.19635,0.294524,-0.441786,-0.392699
100100011101x,0.19635,0.294524,-0.441786,-0.392699
100100011101x0,0.19635,0.294524,-0.441786,-0.417243
001110111101,-0.19635,-0.0981748,-0.441786,-0.392699
001110111101x,-0.19635,-0.0981748,-0.441786,-0.392699
001110111101x0,-0.19635,-0.0981748,-0.441786,-0.417243
100100010111,0.0981748,0.19635,-0.441786,-0.392699
100100010111x,0.0981748,0.19635,-0.441786,-0.392699
100100010111x0,0.0981748,0.19635,-0.441786,-0.417243
001110111111,-0.0981748,0,-0.441786,-0.392699
001110111111x,-0.0981748,0,-0.441786,-0.392699
001110111111x0,-0.0981748,0,-0.441786,-0.417243
100100010101,0,0.0981748,-0.441786,-0.392699
100100010101x,0,0.0981748,-0.441786,-0.392699
100100010101x0,0,0.0981748,-0.441786,-0.417243
000100010101,-3.14159,-3.04342,-0.441786,-0.392699
000100010101x,-3.14159,-3.04342,-0.441786,-0.392699
000100010101x0,-3.14159,-3.04342,-0.441786,-0.417243
101110111101,2.94524,3.04342,-0.441786,-0.392699
101110111101x,2.94524,3.04342,-0.441786,-0.392699
101110111101x0,2.94524,3.04342,-0.441786,-0.417243
000100010111,-3.04342,-2.94524,-0.441786,-0.392699
000100010111x,-3.04342,-2.94524,-0.441786,-0.392699
000100010111x0,-3.04342,-2.94524,-0.441786,-0.417243
000100011101,-2.94524,-2.84707,-0.441786,-0.392699
000100011101x,-2.94524,-2.84707,-0.441786,-0.392699
000100011101x0,-2.94524,-2.84707,-0.441786,-0.417243
101110110111,2.84707,2.94524,-0.441786,-0.392699
101110110111x,2.84707,2.94524,-0.441786,-0.392699
101110110111x0,2.84707,2.94524,-0.441786,-0.417243
101110110101,2.74889,2.84707,-0.441786,-0.392699
101110110101x,2.74889,2.84707,-0.441786,-0.392699
101110110101x0,2.74889,2.84707,-0.441786,-0.417243
