node,xmin,xmax,ymin,ymax
1010011000100,867.377,888.028,-587.988,-558.093
1010011000101,888.028,908.68,-587.988,-558.093
0000100,-991.288,-826.073,-827.144,-587.988
00001001,-991.288,-826.073,-707.566,-587.988
000010011,-908.68,-826.073,-707.566,-587.988
0000100111,-908.68,-826.073,-647.777,-587.988
00001001111,-867.377,-826.073,-647.777,-587.988
000010011111,-867.377,-826.073,-617.882,-587.988
0000100111111,-846.725,-826.073,-617.882,-587.988
0100111010011,-722.814,-702.162,398.531,428.426
0110010101111,-598.903,-578.251,577.898,607.793
0110010100011,-640.207,-619.555,518.109,548.004
0001001100010,-1156.5,-1135.85,-199.359,-169.464
0001001101000,-1156.5,-1135.85,-169.464,-139.57
0001100011111,-846.725,-826.073,-259.148,-229.253
1111000110101,805.421,826.073,727.371,757.266
1110110110110,1115.2,1135.85,518.109,548.004
0100010011101,-1177.15,-1156.5,428.426,458.32
010000010111,-1280.41,-1239.11,338.742,368.637
0100000101111,-1259.76,-1239.11,338.742,368.637
1110110110101,1135.85,1156.5,488.215,518.109
1110001000101,888.028,908.68,129.481,159.375
1110110111101,1135.85,1156.5,548.004,577.898
0100011110011,-1053.24,-1032.59,518.109,548.004
1010111,1156.5,1321.72,-587.988,-348.831
10101111,1156.5,1321.72,-468.41,-348.831
101011110,1156.5,1239.11,-468.41,-348.831
1010111101,1156.5,1239.11,-408.62,-348.831
10101111010,1156.5,1197.81,-408.62,-348.831
101011110101,1156.5,1197.81,-378.726,-348.831
1010111101010,1156.5,1177.15,-378.726,-348.831
0100000111100,-1197.81,-1177.15,308.848,338.742
101110100000,1156.5,1197.81,-348.831,-318.937
1011101000000,1156.5,1177.15,-348.831,-318.937
1010010101101,722.814,743.466,-408.62,-378.726
0011100000100,-289.126,-268.474,-348.831,-318.937
1110100001111,1053.24,1073.89,219.164,249.059
1100011110110,289.126,309.777,518.109,548.004
0000101101010,-826.073,-805.421,-617.882,-587.988
0010011010111,-351.081,-330.429,-558.093,-528.199
0100011011111,-1011.94,-991.288,458.32,488.215
1101000101110,41.3036,61.9555,817.055,846.949
000010110110,-784.769,-743.466,-647.777,-617.882
0000101101100,-784.769,-764.117,-647.777,-617.882
1101110010101,474.992,495.644,846.949,876.844
1001100110110,454.34,474.992,-199.359,-169.464
000011100010,-784.769,-743.466,-587.988,-558.093
0000111000100,-784.769,-764.117,-587.988,-558.093
0010100011000,-247.822,-227.17,-767.355,-737.46
0100011100101,-1094.55,-1073.89,488.215,518.109
0001011010011,-1053.24,-1032.59,-79.7808,-49.8863
1011010001101,722.814,743.466,-49.8863,-19.9918
1110010110101,805.421,826.073,488.215,518.109
0111100011010,-247.822,-227.17,697.476,727.371
1110011001010,826.073,846.725,458.32,488.215
1110001000111,888.028,908.68,159.375,189.27
0111010010000,-578.251,-557.599,846.949,876.844
0001000100100,-1280.41,-1259.76,-229.253,-199.359
0001000100110,-1280.41,-1259.76,-199.359,-169.464
110110111101,578.251,619.555,817.055,846.949
1101101111011,598.903,619.555,817.055,846.949
0001000110000,-1239.11,-1218.46,-229.253,-199.359
1101101111101,640.207,660.858,787.16,817.055
0001000111000,-1239.11,-1218.46,-169.464,-139.57
0100011010111,-1011.94,-991.288,398.531,428.426
1011101100111,1218.46,1239.11,-199.359,-169.464
1110001011101,970.636,991.288,189.27,219.164
1000010010000,82.6073,103.259,-587.988,-558.093
1110000101110,702.162,722.814,338.742,368.637
0000110000110,-949.984,-929.332,-558.093,-528.199
1011101101101,1218.46,1239.11,-169.464,-139.57
0010101011011,-61.9555,-41.3036,-737.46,-707.566
101001001000,743.466,784.769,-587.988,-558.093
1010010010000,743.466,764.117,-587.988,-558.093
0010110100010,-330.429,-309.777,-438.515,-408.62
101110111000,1239.11,1280.41,-229.253,-199.359
1011101110000,1239.11,1259.76,-229.253,-199.359
1101011111001,268.474,289.126,1026.32,1056.21
01011001000,-991.288,-949.984,727.371,787.16
010110010000,-991.288,-949.984,727.371,757.266
0101100100001,-970.636,-949.984,727.371,757.266
1101100100010,330.429,351.081,757.266,787.16
1011101110001,1259.76,1280.41,-229.253,-199.359
0000111010110,-702.162,-681.51,-558.093,-528.199
1011101110011,1259.76,1280.41,-199.359,-169.464
0100001101101,-1094.55,-1073.89,308.848,338.742
001111100111,-123.911,-82.6073,-19.9918,9.90269
0011111001110,-123.911,-103.259,-19.9918,9.90269
0010010000100,-619.555,-598.903,-587.988,-558.093
1011101111001,1259.76,1280.41,-169.464,-139.57
0111010010111,-516.296,-495.644,876.844,906.738
1011100001010,991.288,1011.94,-259.148,-229.253
111101000111,702.162,743.466,936.633,966.527
1111010001111,722.814,743.466,936.633,966.527
0001010110101,-1177.15,-1156.5,9.90269,39.7972
1101100010111,474.992,495.644,637.687,667.582
110111010101,330.429,371.733,1056.21,1086.11
1101110101011,351.081,371.733,1056.21,1086.11
0011000010001,-557.599,-536.947,-348.831,-318.937
0001010100011,-1301.06,-1280.41,39.7972,69.6917
1001101001111,557.599,578.251,-259.148,-229.253
0100000000100,-1280.41,-1259.76,129.481,159.375
0001010101011,-1301.06,-1280.41,99.5862,129.481
1000000010110,123.911,144.563,-797.249,-767.355
0111011111110,-371.733,-351.081,1056.21,1086.11
1111001010010,908.68,929.332,637.687,667.582
1011110101100,1032.59,1053.24,69.6917,99.5862
1001000000001,20.6518,41.3036,-348.831,-318.937
1100100011010,413.036,433.688,219.164,249.059
011111010111,-289.126,-247.822,1056.21,1086.11
0111110101110,-289.126,-268.474,1056.21,1086.11
0111101011100,-41.3036,-20.6518,667.582,697.476
1101010000001,20.6518,41.3036,846.949,876.844
1010011100111,888.028,908.68,-438.515,-408.62
0011000100111,-598.903,-578.251,-199.359,-169.464
1011011011010,908.68,929.332,-19.9918,9.90269
0111000110110,-536.947,-516.296,757.266,787.16
1011011110000,908.68,929.332,9.90269,39.7972
0001110000111,-929.332,-908.68,-79.7808,-49.8863
100000100010,206.518,247.822,-827.144,-797.249
1000001000101,227.17,247.822,-827.144,-797.249
0001110001101,-929.332,-908.68,-49.8863,-19.9918
0100100001010,-991.288,-970.636,219.164,249.059
0111001111001,-392.385,-371.733,787.16,817.055
1011110000000,991.288,1011.94,-109.675,-79.7808
1010011110100,949.984,970.636,-468.41,-438.515
1010110001010,991.288,1011.94,-498.304,-468.41
1100010100101,61.9555,82.6073,488.215,518.109
1011011001100,867.377,888.028,-49.8863,-19.9918
1001010101100,41.3036,61.9555,69.6917,99.5862
0100111001010,-826.073,-805.421,458.32,488.215
1010110100010,991.288,1011.94,-438.515,-408.62
0010010111111,-516.296,-495.644,-378.726,-348.831
1110011111111,970.636,991.288,577.898,607.793
1111001100010,826.073,846.725,757.266,787.16
0111101101000,-165.215,-144.563,787.16,817.055
1001101001001,516.296,536.947,-289.042,-259.148
0100000001000,-1321.72,-1301.06,189.27,219.164
0001011010100,-1032.59,-1011.94,-109.675,-79.7808
0001011011100,-1032.59,-1011.94,-49.8863,-19.9918
1100101011101,640.207,660.858,189.27,219.164
000001101110,-1032.59,-991.288,-528.199,-498.304
0000011011100,-1032.59,-1011.94,-528.199,-498.304
0000011011110,-1032.59,-1011.94,-498.304,-468.41
0000011011101,-1011.94,-991.288,-528.199,-498.304
0000110001000,-991.288,-970.636,-528.199,-498.304
0001100111011,-888.028,-867.377,-139.57,-109.675
1011111110110,1280.41,1301.06,39.7972,69.6917
1100010101001,20.6518,41.3036,548.004,577.898
0001110010001,-888.028,-867.377,-109.675,-79.7808
0010111010101,-20.6518,0,-587.988,-558.093
1110011100001,846.725,867.377,488.215,518.109
0101101111111,-681.51,-660.858,817.055,846.949
0001110010011,-888.028,-867.377,-79.7808,-49.8863
1000100011000,413.036,433.688,-767.355,-737.46
110111111001,578.251,619.555,996.422,1026.32
1101111110010,578.251,598.903,996.422,1026.32
1000011011000,247.822,268.474,-528.199,-498.304
1110011100110,867.377,888.028,518.109,548.004
1100111110111,640.207,660.858,518.109,548.004
1111001011010,908.68,929.332,697.476,727.371
1100110001110,371.733,392.385,458.32,488.215
1110010101010,660.858,681.51,577.898,607.793
1110010101001,681.51,702.162,548.004,577.898
0010001100001,-474.992,-454.34,-707.566,-677.671
0010100000010,-330.429,-309.777,-797.249,-767.355
1101000100001,20.6518,41.3036,727.371,757.266
010001110101,-1156.5,-1115.2,577.898,607.793
0100011101010,-1156.5,-1135.85,577.898,607.793
1101000101001,20.6518,41.3036,787.16,817.055
1100101101110,536.947,557.599,338.742,368.637
0000110010111,-846.725,-826.073,-558.093,-528.199
1110010111011,764.117,784.769,577.898,607.793
011111100111,-123.911,-82.6073,936.633,966.527
0111111001110,-123.911,-103.259,936.633,966.527
1110100011001,1094.55,1115.2,189.27,219.164
0100000110010,-1239.11,-1218.46,278.953,308.848
0000111000010,-826.073,-805.421,-558.093,-528.199
1011100101011,1011.94,1032.59,-139.57,-109.675
1000101101100,536.947,557.599,-647.777,-617.882
1101100010101,474.992,495.644,607.793,637.687
110111011101,413.036,454.34,1056.21,1086.11
1101110111010,413.036,433.688,1056.21,1086.11
0111101000111,-103.259,-82.6073,637.687,667.582
0110111011001,-61.9555,-41.3036,428.426,458.32
0101100111110,-867.377,-846.725,817.055,846.949
1011101111110,1280.41,1301.06,-139.57,-109.675
1110101101111,1218.46,1239.11,338.742,368.637
1110000011100,784.769,805.421,189.27,219.164
1011110000011,1011.94,1032.59,-79.7808,-49.8863
1110101110010,1239.11,1259.76,278.953,308.848
0100110110101,-846.725,-826.073,488.215,518.109
0010110010110,-206.518,-185.866,-558.093,-528.199
1110100011101,1135.85,1156.5,189.27,219.164
0001010011101,-1177.15,-1156.5,-49.8863,-19.9918
1110101111011,1259.76,1280.41,338.742,368.637
11101011101,1280.41,1321.72,249.059,308.848
111010111011,1280.41,1321.72,278.953,308.848
1110101110110,1280.41,1301.06,278.953,308.848
111010111111,1280.41,1321.72,338.742,368.637
1110101111110,1280.41,1301.06,338.742,368.637
0001100000010,-991.288,-970.636,-318.937,-289.042
0001100001010,-991.288,-970.636,-259.148,-229.253
1010010101110,702.162,722.814,-378.726,-348.831
10111010011,1197.81,1239.11,-289.042,-229.253
101110100111,1197.81,1239.11,-259.148,-229.253
1011101001110,1197.81,1218.46,-259.148,-229.253
1011011000100,867.377,888.028,-109.675,-79.7808
1011101100100,1197.81,1218.46,-229.253,-199.359
1011101001111,1218.46,1239.11,-259.148,-229.253
0101101110100,-702.162,-681.51,727.371,757.266
0111110101111,-268.474,-247.822,1056.21,1086.11
1101011010010,247.822,268.474,876.844,906.738
1101001011111,309.777,330.429,697.476,727.371
0001110111111,-846.725,-826.073,99.5862,129.481
0111110111010,-247.822,-227.17,1056.21,1086.11
0001001110000,-1073.89,-1053.24,-229.253,-199.359
1100111111010,578.251,598.903,577.898,607.793
0100000101110,-1280.41,-1259.76,338.742,368.637
000011010111,-949.984,-908.68,-378.726,-348.831
0000110101110,-949.984,-929.332,-378.726,-348.831
1110010010100,784.769,805.421,368.637,398.531
1100001111111,309.777,330.429,338.742,368.637
1101001111001,268.474,289.126,787.16,817.055
1011000010001,764.117,784.769,-348.831,-318.937
1110011000000,826.073,846.725,368.637,398.531
0111111010110,-41.3036,-20.6518,876.844,906.738
1111100000011,1011.94,1032.59,637.687,667.582
0111101100010,-165.215,-144.563,757.266,787.16
1100110001100,371.733,392.385,428.426,458.32
1110110101110,1032.59,1053.24,577.898,607.793
1011110100110,1032.59,1053.24,39.7972,69.6917
0010100111011,-227.17,-206.518,-617.882,-587.988
1110101100010,1156.5,1177.15,278.953,308.848
1111100000110,1032.59,1053.24,637.687,667.582
0100100001000,-991.288,-970.636,189.27,219.164
1111100000101,1053.24,1073.89,607.793,637.687
10100110101,949.984,991.288,-587.988,-528.199
101001101011,949.984,991.288,-558.093,-528.199
1010011010110,949.984,970.636,-558.093,-528.199
0111011111001,-392.385,-371.733,1026.32,1056.21
111011100111,1197.81,1239.11,458.32,488.215
1110111001110,1197.81,1218.46,458.32,488.215
1011001100100,867.377,888.028,-229.253,-199.359
0001010010111,-1177.15,-1156.5,-79.7808,-49.8863
011111000011,-289.126,-247.822,876.844,906.738
0111110000111,-268.474,-247.822,876.844,906.738
0001001001101,-1094.55,-1073.89,-289.042,-259.148
1010110101000,991.288,1011.94,-408.62,-378.726
1110000100011,681.51,702.162,278.953,308.848
1111100000000,991.288,1011.94,607.793,637.687
0001001001111,-1094.55,-1073.89,-259.148,-229.253
1011100001001,1011.94,1032.59,-289.042,-259.148
1011000000010,660.858,681.51,-318.937,-289.042
1100111011100,619.555,640.207,428.426,458.32
0001110000010,-991.288,-970.636,-79.7808,-49.8863
1100101111001,598.903,619.555,308.848,338.742
1011100001110,1032.59,1053.24,-259.148,-229.253
0111101110100,-41.3036,-20.6518,727.371,757.266
1011100011001,1094.55,1115.2,-289.042,-259.148
1011100100100,1032.59,1053.24,-229.253,-199.359
0101101011100,-702.162,-681.51,667.582,697.476
0111100011001,-227.17,-206.518,667.582,697.476
1111100001101,1053.24,1073.89,667.582,697.476
1011010001011,681.51,702.162,-19.9918,9.90269
0010110101000,-330.429,-309.777,-408.62,-378.726
0101101010111,-681.51,-660.858,637.687,667.582
1001101010011,598.903,619.555,-318.937,-289.042
0011111000111,-103.259,-82.6073,-79.7808,-49.8863
1011100100111,1053.24,1073.89,-199.359,-169.464
1111010011001,764.117,784.769,906.738,936.633
0100110100110,-949.984,-929.332,518.109,548.004
0001111001001,-805.421,-784.769,-49.8863,-19.9918
0101101100100,-784.769,-764.117,727.371,757.266
0100110001111,-929.332,-908.68,458.32,488.215
0011111010101,-20.6518,0,-109.675,-79.7808
1011100110000,1073.89,1094.55,-229.253,-199.359
0111101111010,-82.6073,-61.9555,817.055,846.949
011100110101,-495.644,-454.34,817.055,846.949
0111001101011,-474.992,-454.34,817.055,846.949
1111000011101,805.421,826.073,667.582,697.476
0000110011111,-846.725,-826.073,-498.304,-468.41
1101101100111,557.599,578.251,757.266,787.16
1110001011011,929.332,949.984,219.164,249.059
1111001000000,826.073,846.725,607.793,637.687
1000101100110,536.947,557.599,-677.671,-647.777
110111101011,619.555,660.858,876.844,906.738
1101111010110,619.555,640.207,876.844,906.738
0111011110110,-371.733,-351.081,996.422,1026.32
011111010101,-330.429,-289.126,1056.21,1086.11
0111110101010,-330.429,-309.777,1056.21,1086.11
0100000000110,-1280.41,-1259.76,159.375,189.27
00000110110,-1073.89,-1032.59,-528.199,-468.41
000001101101,-1073.89,-1032.59,-498.304,-468.41
0000011011011,-1053.24,-1032.59,-498.304,-468.41
0001111111000,-743.466,-722.814,69.6917,99.5862
1010010010001,764.117,784.769,-587.988,-558.093
1010000111110,784.769,805.421,-617.882,-587.988
1000001100011,185.866,206.518,-677.671,-647.777
0100111011000,-743.466,-722.814,428.426,458.32
0110010001000,-660.858,-640.207,428.426,458.32
1000001100100,206.518,227.17,-707.566,-677.671
1000011000000,165.215,185.866,-587.988,-558.093
010110010011,-949.984,-908.68,757.266,787.16
0101100100110,-949.984,-929.332,757.266,787.16
0100110101100,-949.984,-929.332,548.004,577.898
0010100000110,-289.126,-268.474,-797.249,-767.355
010111101011,-702.162,-660.858,876.844,906.738
0101111010111,-681.51,-660.858,876.844,906.738
1011111001010,1156.5,1177.15,-19.9918,9.90269
0111100001010,-330.429,-309.777,697.476,727.371
1110001100011,846.725,867.377,278.953,308.848
0100001111001,-1053.24,-1032.59,308.848,338.742
1011000011110,784.769,805.421,-259.148,-229.253
1000001000100,206.518,227.17,-827.144,-797.249
0011110011100,-206.518,-185.866,-49.8863,-19.9918
0011110110100,-206.518,-185.866,9.90269,39.7972
0111100011111,-185.866,-165.215,697.476,727.371
1011011011000,908.68,929.332,-49.8863,-19.9918
1101101001110,536.947,557.599,697.476,727.371
0001011001001,-1135.85,-1115.2,-49.8863,-19.9918
0010111011101,-20.6518,0,-528.199,-498.304
00100010100,-413.036,-371.733,-827.144,-767.355
001000101000,-413.036,-371.733,-827.144,-797.249
0010001010001,-392.385,-371.733,-827.144,-797.249
0011000111101,-516.296,-495.644,-169.464,-139.57
1111001001100,867.377,888.028,667.582,697.476
1110110001100,1032.59,1053.24,428.426,458.32
001000101001,-413.036,-371.733,-797.249,-767.355
0010001010011,-392.385,-371.733,-797.249,-767.355
1110011001110,867.377,888.028,458.32,488.215
0010001011001,-392.385,-371.733,-767.355,-737.46
010110010001,-991.288,-949.984,757.266,787.16
0101100100011,-970.636,-949.984,757.266,787.16
0111011001011,-474.992,-454.34,936.633,966.527
0101101001010,-826.073,-805.421,697.476,727.371
0010001010101,-351.081,-330.429,-827.144,-797.249
1011101101001,1177.15,1197.81,-169.464,-139.57
0111111011010,-82.6073,-61.9555,936.633,966.527
0111101110011,-61.9555,-41.3036,757.266,787.16
1101000110011,103.259,123.911,757.266,787.16
0110000100110,-619.555,-598.903,278.953,308.848
1011011101100,867.377,888.028,69.6917,99.5862
0110000101111,-598.903,-578.251,338.742,368.637
0100011011011,-1053.24,-1032.59,458.32,488.215
0010110010001,-227.17,-206.518,-587.988,-558.093
1101100101101,392.385,413.036,787.16,817.055
1110100100110,1032.59,1053.24,278.953,308.848
0010110010100,-206.518,-185.866,-587.988,-558.093
1110000011010,743.466,764.117,219.164,249.059
1110000110010,743.466,764.117,278.953,308.848
1110100001011,1011.94,1032.59,219.164,249.059
1100110100100,371.733,392.385,488.215,518.109
0011000000100,-619.555,-598.903,-348.831,-318.937
1011010100011,681.51,702.162,39.7972,69.6917
111101100001,826.073,867.377,876.844,906.738
1111011000010,826.073,846.725,876.844,906.738
1011100000100,1032.59,1053.24,-348.831,-318.937
1000001001000,165.215,185.866,-767.355,-737.46
1110111001111,1218.46,1239.11,458.32,488.215
1000000011111,144.563,165.215,-737.46,-707.566
0100101010010,-743.466,-722.814,159.375,189.27
1011111001000,1156.5,1177.15,-49.8863,-19.9918
0110100100010,-330.429,-309.777,278.953,308.848
0100101011011,-722.814,-702.162,219.164,249.059
111110010000,991.288,1032.59,727.371,757.266
1111100100000,991.288,1011.94,727.371,757.266
0001010100001,-1301.06,-1280.41,9.90269,39.7972
1110111010001,1259.76,1280.41,368.637,398.531
0100100100101,-929.332,-908.68,249.059,278.953
0100100101101,-929.332,-908.68,308.848,338.742
1100010010111,144.563,165.215,398.531,428.426
0010000001111,-598.903,-578.251,-737.46,-707.566
0010000100101,-598.903,-578.251,-707.566,-677.671
0010100000001,-309.777,-289.126,-827.144,-797.249
1101110010110,454.34,474.992,876.844,906.738
1101010101001,20.6518,41.3036,1026.32,1056.21
0101100110011,-888.028,-867.377,757.266,787.16
0101101010010,-743.466,-722.814,637.687,667.582
0010000011100,-536.947,-516.296,-767.355,-737.46
0101101011011,-722.814,-702.162,697.476,727.371
1000001111000,247.822,268.474,-647.777,-617.882
1011011110111,970.636,991.288,39.7972,69.6917
1000111101100,536.947,557.599,-408.62,-378.726
0001101000001,-805.421,-784.769,-348.831,-318.937
0100111111110,-702.162,-681.51,577.898,607.793
1000100110110,454.34,474.992,-677.671,-647.777
0000111110101,-681.51,-660.858,-468.41,-438.515
1010010011101,805.421,826.073,-528.199,-498.304
0101101110010,-743.466,-722.814,757.266,787.16
0001000101111,-1259.76,-1239.11,-139.57,-109.675
0101101111100,-702.162,-681.51,787.16,817.055
1011101000011,1177.15,1197.81,-318.937,-289.042
0001011110011,-1053.24,-1032.59,39.7972,69.6917
01000100110,-1239.11,-1197.81,428.426,488.215
010001001100,-1239.11,-1197.81,428.426,458.32
0100010011001,-1218.46,-1197.81,428.426,458.32
010001001101,-1239.11,-1197.81,458.32,488.215
0100010011011,-1218.46,-1197.81,458.32,488.215
0100010010110,-1197.81,-1177.15,398.531,428.426
011101101001,-413.036,-371.733,876.844,906.738
0111011010010,-413.036,-392.385,876.844,906.738
0100010011110,-1197.81,-1177.15,458.32,488.215
0111100111001,-227.17,-206.518,787.16,817.055
1011000111010,743.466,764.117,-139.57,-109.675
1010011100100,867.377,888.028,-468.41,-438.515
0010101101001,-144.563,-123.911,-647.777,-617.882
1010010110010,743.466,764.117,-438.515,-408.62
0100111011110,-702.162,-681.51,458.32,488.215
1011110001100,1032.59,1053.24,-49.8863,-19.9918
0011000100000,-660.858,-640.207,-229.253,-199.359
1110100101001,1011.94,1032.59,308.848,338.742
0001010001001,-1301.06,-1280.41,-49.8863,-19.9918
0010011011101,-351.081,-330.429,-528.199,-498.304
0000110010100,-867.377,-846.725,-587.988,-558.093
1111001011001,929.332,949.984,667.582,697.476
0000110011100,-867.377,-846.725,-528.199,-498.304
1111001110001,929.332,949.984,727.371,757.266
0000111001000,-826.073,-805.421,-528.199,-498.304
0010100011011,-227.17,-206.518,-737.46,-707.566
1101110010011,433.688,454.34,876.844,906.738
0000011100100,-1115.2,-1094.55,-468.41,-438.515
01010010110,-1073.89,-1032.59,667.582,727.371
010100101100,-1073.89,-1032.59,667.582,697.476
0101001011001,-1053.24,-1032.59,667.582,697.476
0000011100110,-1115.2,-1094.55,-438.515,-408.62
0011101010100,-41.3036,-20.6518,-348.831,-318.937
0000011101100,-1115.2,-1094.55,-408.62,-378.726
1000101100001,516.296,536.947,-707.566,-677.671
0000011110010,-1073.89,-1053.24,-438.515,-408.62
1100100011101,474.992,495.644,189.27,219.164
1011110111100,1115.2,1135.85,69.6917,99.5862
0000011111000,-1073.89,-1053.24,-408.62,-378.726
1110111001010,1156.5,1177.15,458.32,488.215
0010000011001,-557.599,-536.947,-767.355,-737.46
0010001010010,-413.036,-392.385,-797.249,-767.355
0010000011110,-536.947,-516.296,-737.46,-707.566
0100010011000,-1239.11,-1218.46,428.426,458.32
0010000110100,-536.947,-516.296,-707.566,-677.671
1010011111010,908.68,929.332,-378.726,-348.831
1111001000101,888.028,908.68,607.793,637.687
1110110100110,1032.59,1053.24,518.109,548.004
0111000111001,-557.599,-536.947,787.16,817.055
1011110110000,1073.89,1094.55,9.90269,39.7972
0101111000000,-826.073,-805.421,846.949,876.844
0001001000100,-1115.2,-1094.55,-348.831,-318.937
1110110001000,991.288,1011.94,428.426,458.32
0000011101111,-1094.55,-1073.89,-378.726,-348.831
100011000100,330.429,371.733,-528.199,-498.304
1000110001000,330.429,351.081,-528.199,-498.304
0001001010000,-1073.89,-1053.24,-348.831,-318.937
100000101000,247.822,289.126,-827.144,-797.249
1000001010000,247.822,268.474,-827.144,-797.249
0001111000000,-826.073,-805.421,-109.675,-79.7808
1000001011000,247.822,268.474,-767.355,-737.46
0001110001000,-991.288,-970.636,-49.8863,-19.9918
0001110001010,-991.288,-970.636,-19.9918,9.90269
1000101111101,640.207,660.858,-647.777,-617.882
0001111001011,-805.421,-784.769,-19.9918,9.90269
1010000101000,660.858,681.51,-647.777,-617.882
0011001000101,-433.688,-413.036,-348.831,-318.937
0101100001001,-970.636,-949.984,667.582,697.476
1000101110010,578.251,598.903,-677.671,-647.777
1000101111001,598.903,619.555,-647.777,-617.882
1011001100000,826.073,846.725,-229.253,-199.359
1010011011101,970.636,991.288,-528.199,-498.304
0001111100011,-805.421,-784.769,39.7972,69.6917
0001111101111,-764.117,-743.466,99.5862,129.481
0010010001011,-640.207,-619.555,-498.304,-468.41
1110011101001,846.725,867.377,548.004,577.898
1110011101110,867.377,888.028,577.898,607.793
1011100010000,1073.89,1094.55,-348.831,-318.937
0001100001110,-949.984,-929.332,-259.148,-229.253
1000001010001,268.474,289.126,-827.144,-797.249
1011100011110,1115.2,1135.85,-259.148,-229.253
1000001010011,268.474,289.126,-797.249,-767.355
1011010101100,702.162,722.814,69.6917,99.5862
1000001001110,206.518,227.17,-737.46,-707.566
0110111000010,-165.215,-144.563,398.531,428.426
1000011010011,268.474,289.126,-558.093,-528.199
1100011011011,268.474,289.126,458.32,488.215
0111101101100,-123.911,-103.259,787.16,817.055
1110101011001,1259.76,1280.41,189.27,219.164
0001101101101,-764.117,-743.466,-169.464,-139.57
1100100111110,454.34,474.992,338.742,368.637
0000100111110,-867.377,-846.725,-617.882,-587.988
1110110111111,1135.85,1156.5,577.898,607.793
0011000001110,-619.555,-598.903,-259.148,-229.253
0011000000010,-660.858,-640.207,-318.937,-289.042
1000001010100,289.126,309.777,-827.144,-797.249
0000011110001,-1053.24,-1032.59,-468.41,-438.515
1000001011101,309.777,330.429,-767.355,-737.46
0010010011111,-516.296,-495.644,-498.304,-468.41
0010001011011,-392.385,-371.733,-737.46,-707.566
1011101001001,1177.15,1197.81,-289.042,-259.148
1111001111,908.68,991.288,787.16,846.949
11110011110,908.68,949.984,787.16,846.949
111100111100,908.68,949.984,787.16,817.055
1111001111000,908.68,929.332,787.16,817.055
1110101100000,1156.5,1177.15,249.059,278.953
1000000101110,41.3036,61.9555,-617.882,-587.988
0010101011111,-20.6518,0,-737.46,-707.566
0010101110100,-41.3036,-20.6518,-707.566,-677.671
1100101011010,578.251,598.903,219.164,249.059
1101011011001,268.474,289.126,906.738,936.633
0011111100111,-103.259,-82.6073,39.7972,69.6917
1011011010011,929.332,949.984,-79.7808,-49.8863
11101111001,1197.81,1239.11,488.215,548.004
111011110010,1197.81,1239.11,488.215,518.109
1110111100100,1197.81,1218.46,488.215,518.109
1110101001001,1177.15,1197.81,189.27,219.164
1011111000110,1197.81,1218.46,-79.7808,-49.8863
1000100100110,371.733,392.385,-677.671,-647.777
1000100101100,371.733,392.385,-647.777,-617.882
1110010001100,702.162,722.814,428.426,458.32
111110000111,1032.59,1073.89,697.476,727.371
1111100001111,1053.24,1073.89,697.476,727.371
1011010001001,681.51,702.162,-49.8863,-19.9918
1101111100001,516.296,536.947,966.527,996.422
1011010000110,702.162,722.814,-79.7808,-49.8863
1000110011010,413.036,433.688,-498.304,-468.41
1010110101111,1053.24,1073.89,-378.726,-348.831
0101100101,-991.288,-908.68,787.16,846.949
01011001011,-949.984,-908.68,787.16,846.949
010110010110,-949.984,-908.68,787.16,817.055
0101100101101,-929.332,-908.68,787.16,817.055
101011000100,991.288,1032.59,-528.199,-498.304
1010110001000,991.288,1011.94,-528.199,-498.304
0100100001110,-949.984,-929.332,219.164,249.059
1011111011110,1280.41,1301.06,-19.9918,9.90269
1110110010111,1135.85,1156.5,398.531,428.426
1110111000000,1156.5,1177.15,368.637,398.531
1110111001000,1156.5,1177.15,428.426,458.32
0000101101101,-764.117,-743.466,-647.777,-617.882
1011000101001,681.51,702.162,-169.464,-139.57
1001100010110,454.34,474.992,-318.937,-289.042
0011011101110,-454.34,-433.688,99.5862,129.481
1101111101001,516.296,536.947,1026.32,1056.21
0100111101100,-784.769,-764.117,548.004,577.898
1101010000110,41.3036,61.9555,876.844,906.738
0100001010000,-1073.89,-1053.24,129.481,159.375
1110101110000,1239.11,1259.76,249.059,278.953
111010111010,1280.41,1321.72,249.059,278.953
1110101110100,1280.41,1301.06,249.059,278.953
0100100000111,-929.332,-908.68,159.375,189.27
0001000111011,-1218.46,-1197.81,-139.57,-109.675
0001010010001,-1218.46,-1197.81,-109.675,-79.7808
0001010010011,-1218.46,-1197.81,-79.7808,-49.8863
0000011111111,-1011.94,-991.288,-378.726,-348.831
1000001011111,309.777,330.429,-737.46,-707.566
1110011110000,908.68,929.332,488.215,518.109
0111111000100,-123.911,-103.259,846.949,876.844
1000100000011,351.081,371.733,-797.249,-767.355
0100111000000,-826.073,-805.421,368.637,398.531
0100111110101,-681.51,-660.858,488.215,518.109
0000110101011,-970.636,-949.984,-378.726,-348.831
010100100,-1156.5,-1073.89,607.793,727.371
0101001000,-1156.5,-1073.89,607.793,667.582
01010010001,-1115.2,-1073.89,607.793,667.582
010100100010,-1115.2,-1073.89,607.793,637.687
0101001000100,-1115.2,-1094.55,607.793,637.687
1111000011110,784.769,805.421,697.476,727.371
1000111001101,557.599,578.251,-528.199,-498.304
1001111111010,578.251,598.903,99.5862,129.481
0111101000000,-165.215,-144.563,607.793,637.687
0100111010101,-681.51,-660.858,368.637,398.531
